,CUSTOMER_ID,SERVICO_TELEFONE,CNAE,PORTE,ESTADO,SERVICO_INTERNET,SERVICO_STREAMING,TENURE,QTD_CONTRATO,TEMPO_MESES_CONTRATO,VALOR_MEDIO_PLANO,QTD_RECARGAS_M1,QTD_RECARGAS_M2,QTD_RECARGAS_M3,QTD_RECARGAS_M4,QTD_RECARGAS_M5,QTD_RECARGAS_M6,QTD_RECARGAS_M7,QTD_RECARGAS_M8,QTD_RECARGAS_M9,QTD_RECARGAS_M10,QTD_RECARGAS_M11,QTD_RECARGAS_M12,QTD_RECARGAS_M13,QTD_RECARGAS_M14,QTD_RECARGAS_M15,QTD_RECARGAS_M16,QTD_RECARGAS_M17,QTD_RECARGAS_M18,QTD_RECARGAS_M19,QTD_RECARGAS_M20,QTD_RECARGAS_M21,QTD_RECARGAS_M22,QTD_RECARGAS_M23,QTD_RECARGAS_M24,VLR_RECARGAS_M1,VLR_RECARGAS_M2,VLR_RECARGAS_M3,VLR_RECARGAS_M4,VLR_RECARGAS_M5,VLR_RECARGAS_M6,VLR_RECARGAS_M7,VLR_RECARGAS_M8,VLR_RECARGAS_M9,VLR_RECARGAS_M10,VLR_RECARGAS_M11,VLR_RECARGAS_M12,VLR_RECARGAS_M13,VLR_RECARGAS_M14,VLR_RECARGAS_M15,VLR_RECARGAS_M16,VLR_RECARGAS_M17,VLR_RECARGAS_M18,VLR_RECARGAS_M19,VLR_RECARGAS_M20,VLR_RECARGAS_M21,VLR_RECARGAS_M22,VLR_RECARGAS_M23,VLR_RECARGAS_M24,QTD_SUPORTE_MOTIVO_1_M1,QTD_SUPORTE_MOTIVO_1_M3,QTD_SUPORTE_MOTIVO_1_M6,QTD_SUPORTE_MOTIVO_1_M12,QTD_SUPORTE_MOTIVO_1_M18,QTD_SUPORTE_MOTIVO_1_M24,QTD_SUPORTE_MOTIVO_2_M1,QTD_SUPORTE_MOTIVO_2_M3,QTD_SUPORTE_MOTIVO_2_M6,QTD_SUPORTE_MOTIVO_2_M12,QTD_SUPORTE_MOTIVO_2_M18,QTD_SUPORTE_MOTIVO_2_M24,QTD_SUPORTE_MOTIVO_3_M1,QTD_SUPORTE_MOTIVO_3_M3,QTD_SUPORTE_MOTIVO_3_M6,QTD_SUPORTE_MOTIVO_3_M12,QTD_SUPORTE_MOTIVO_3_M18,QTD_SUPORTE_MOTIVO_3_M24,QTD_SUPORTE_MOTIVO_4_M1,QTD_SUPORTE_MOTIVO_4_M3,QTD_SUPORTE_MOTIVO_4_M6,QTD_SUPORTE_MOTIVO_4_M12,QTD_SUPORTE_MOTIVO_4_M18,QTD_SUPORTE_MOTIVO_4_M24,QTD_SUPORTE_MOTIVO_5_M1,QTD_SUPORTE_MOTIVO_5_M3,QTD_SUPORTE_MOTIVO_5_M6,QTD_SUPORTE_MOTIVO_5_M12,QTD_SUPORTE_MOTIVO_5_M18,QTD_SUPORTE_MOTIVO_5_M24,QTD_SUPORTE_MOTIVO_6_M1,QTD_SUPORTE_MOTIVO_6_M3,QTD_SUPORTE_MOTIVO_6_M6,QTD_SUPORTE_MOTIVO_6_M12,QTD_SUPORTE_MOTIVO_6_M18,QTD_SUPORTE_MOTIVO_6_M24,QTD_SUPORTE_MOTIVO_7_M1,QTD_SUPORTE_MOTIVO_7_M3,QTD_SUPORTE_MOTIVO_7_M6,QTD_SUPORTE_MOTIVO_7_M12,QTD_SUPORTE_MOTIVO_7_M18,QTD_SUPORTE_MOTIVO_7_M24,QTD_SUPORTE_MOTIVO_8_M1,QTD_SUPORTE_MOTIVO_8_M3,QTD_SUPORTE_MOTIVO_8_M6,QTD_SUPORTE_MOTIVO_8_M12,QTD_SUPORTE_MOTIVO_8_M18,QTD_SUPORTE_MOTIVO_8_M24,QTD_SUPORTE_MOTIVO_9_M1,QTD_SUPORTE_MOTIVO_9_M3,QTD_SUPORTE_MOTIVO_9_M6,QTD_SUPORTE_MOTIVO_9_M12,QTD_SUPORTE_MOTIVO_9_M18,QTD_SUPORTE_MOTIVO_9_M24,QTD_SUPORTE_MOTIVO_10_M1,QTD_SUPORTE_MOTIVO_10_M3,QTD_SUPORTE_MOTIVO_10_M6,QTD_SUPORTE_MOTIVO_10_M12,QTD_SUPORTE_MOTIVO_10_M18,QTD_SUPORTE_MOTIVO_10_M24,QTD_SUPORTE_MOTIVO_11_M1,QTD_SUPORTE_MOTIVO_11_M3,QTD_SUPORTE_MOTIVO_11_M6,QTD_SUPORTE_MOTIVO_11_M12,QTD_SUPORTE_MOTIVO_11_M18,QTD_SUPORTE_MOTIVO_11_M24,QTD_SUPORTE_MOTIVO_12_M1,QTD_SUPORTE_MOTIVO_12_M3,QTD_SUPORTE_MOTIVO_12_M6,QTD_SUPORTE_MOTIVO_12_M12,QTD_SUPORTE_MOTIVO_12_M18,QTD_SUPORTE_MOTIVO_12_M24,QTD_SUPORTE_MOTIVO_13_M1,QTD_SUPORTE_MOTIVO_13_M3,QTD_SUPORTE_MOTIVO_13_M6,QTD_SUPORTE_MOTIVO_13_M12,QTD_SUPORTE_MOTIVO_13_M18,QTD_SUPORTE_MOTIVO_13_M24,QTD_SUPORTE_MOTIVO_14_M1,QTD_SUPORTE_MOTIVO_14_M3,QTD_SUPORTE_MOTIVO_14_M6,QTD_SUPORTE_MOTIVO_14_M12,QTD_SUPORTE_MOTIVO_14_M18,QTD_SUPORTE_MOTIVO_14_M24,QTD_SUPORTE_MOTIVO_15_M1,QTD_SUPORTE_MOTIVO_15_M3,QTD_SUPORTE_MOTIVO_15_M6,QTD_SUPORTE_MOTIVO_15_M12,QTD_SUPORTE_MOTIVO_15_M18,QTD_SUPORTE_MOTIVO_15_M24,QTD_SUPORTE_MOTIVO_16_M1,QTD_SUPORTE_MOTIVO_16_M3,QTD_SUPORTE_MOTIVO_16_M6,QTD_SUPORTE_MOTIVO_16_M12,QTD_SUPORTE_MOTIVO_16_M18,QTD_SUPORTE_MOTIVO_16_M24,QTD_SUPORTE_MOTIVO_17_M1,QTD_SUPORTE_MOTIVO_17_M3,QTD_SUPORTE_MOTIVO_17_M6,QTD_SUPORTE_MOTIVO_17_M12,QTD_SUPORTE_MOTIVO_17_M18,QTD_SUPORTE_MOTIVO_17_M24,QTD_SUPORTE_MOTIVO_18_M1,QTD_SUPORTE_MOTIVO_18_M3,QTD_SUPORTE_MOTIVO_18_M6,QTD_SUPORTE_MOTIVO_18_M12,QTD_SUPORTE_MOTIVO_18_M18,QTD_SUPORTE_MOTIVO_18_M24,QTD_SUPORTE_MOTIVO_19_M1,QTD_SUPORTE_MOTIVO_19_M3,QTD_SUPORTE_MOTIVO_19_M6,QTD_SUPORTE_MOTIVO_19_M12,QTD_SUPORTE_MOTIVO_19_M18,QTD_SUPORTE_MOTIVO_19_M24,QTD_SUPORTE_MOTIVO_20_M1,QTD_SUPORTE_MOTIVO_20_M3,QTD_SUPORTE_MOTIVO_20_M6,QTD_SUPORTE_MOTIVO_20_M12,QTD_SUPORTE_MOTIVO_20_M18,QTD_SUPORTE_MOTIVO_20_M24,QTD_SUPORTE_MOTIVO_21_M1,QTD_SUPORTE_MOTIVO_21_M3,QTD_SUPORTE_MOTIVO_21_M6,QTD_SUPORTE_MOTIVO_21_M12,QTD_SUPORTE_MOTIVO_21_M18,QTD_SUPORTE_MOTIVO_21_M24,QTD_SUPORTE_MOTIVO_22_M1,QTD_SUPORTE_MOTIVO_22_M3,QTD_SUPORTE_MOTIVO_22_M6,QTD_SUPORTE_MOTIVO_22_M12,QTD_SUPORTE_MOTIVO_22_M18,QTD_SUPORTE_MOTIVO_22_M24,QTD_SUPORTE_MOTIVO_23_M1,QTD_SUPORTE_MOTIVO_23_M3,QTD_SUPORTE_MOTIVO_23_M6,QTD_SUPORTE_MOTIVO_23_M12,QTD_SUPORTE_MOTIVO_23_M18,QTD_SUPORTE_MOTIVO_23_M24,QTD_SUPORTE_MOTIVO_24_M1,QTD_SUPORTE_MOTIVO_24_M3,QTD_SUPORTE_MOTIVO_24_M6,QTD_SUPORTE_MOTIVO_24_M12,QTD_SUPORTE_MOTIVO_24_M18,QTD_SUPORTE_MOTIVO_24_M24,QTD_SUPORTE_MOTIVO_25_M1,QTD_SUPORTE_MOTIVO_25_M3,QTD_SUPORTE_MOTIVO_25_M6,QTD_SUPORTE_MOTIVO_25_M12,QTD_SUPORTE_MOTIVO_25_M18,QTD_SUPORTE_MOTIVO_25_M24,TARGET
17,18,N,1330800,G,SC,0,0,28,2,111,6234.2375,708,3794,11010,5880,3542,3696,5446,3350,2280,1992,4608,1336,624,3440,2964,3906,4844,2800,3060,3420,4942,2568,3766,2160,4604.1,4604.1,335.6375,4814.5125,4814.5125,4814.5125,4814.5125,4814.5125,4814.5125,4814.5125,4814.5125,4814.5125,4814.5125,4814.5125,5127.462500000001,5127.462500000001,5184.8625,5337.45,5127.462500000001,5127.462500000001,5360.862499999999,5127.462500000001,5127.462500000001,5127.462500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19,N,4120400,M,SP,0,0,28,1,74,3780.675,15050,2912,2490,3536,4342,7448,6860,5820,6760,9900,7448,12704,43120,13664,59496,431548,347760,57840,55384,51000,43460,28080,13440,9960,3703.35,1654.3000000000002,1011.5999999999999,1703.2875000000001,2256.4875,2682.9750000000004,2729.9375,2290.2375,3287.525,2885.875,2662.7375,2741.2124999999996,4139.8875,2741.2124999999996,3264.5,43680.8875,18730.2375,6704.15,5752.3625,6164.525,4482.8875,2956.6375,2935.8375,2935.8375,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20,N,7739099,GG,RJ,0,0,28,1,156,454.925,752,174,4898,7888,3320,2610,3960,14616,17600,9048,5928,14430,1908,9480,3456,7800,512,10920,5198,792,17860,9840,12246,10920,1553.1875,1247.45,735.175,2640.1125,2057.0125,2502.45,2663.225,3957.1,4125.9125,4124.3375,3511.9625,4028.0,3475.8999999999996,3800.1625000000004,3475.8999999999996,3475.8999999999996,3475.8999999999996,4751.15,3667.075,4140.125,5312.787499999999,4137.2375,4222.35,3667.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,21,N,1359600,M,SC,0,0,28,2,171,5788.674999999999,5376,4720,8406,5560,1790,7820,6116,5368,1400,3010,760,180,384,1728,1176,3036,3024,816,3234,1504,1328,3234,1210,336,3546.0,4357.3875,8311.2625,5042.95,3528.4750000000004,3989.95,4856.9125,5248.25,3996.625,4212.200000000001,4879.8625,4879.8625,4879.8625,4879.8625,4885.05,4885.05,5197.05,5197.05,5197.05,5197.05,5197.05,5197.05,5197.05,5197.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22,N,4731800,GG,SP,0,0,28,1,233,1092.5,73032,48492,28300,44876,52650,50598,40480,74256,63296,39312,58094,41540,30078,30408,41006,34720,64614,26320,32708,51708,37400,81856,47544,61408,7703.775000000001,6601.799999999999,4208.7125,6378.9,7590.4625,6979.525,6666.875,8119.349999999999,8137.0125,5787.174999999999,7127.075,5561.9625,4478.475,6162.6125,6007.474999999999,5377.849999999999,8612.9375,4014.875,5565.4875,7308.412499999999,6313.25,10563.699999999999,6869.3125,6677.3625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23,N,7020400,G,SP,0,0,28,1,65,557.8499999999999,1224,3136,37288,264,0,1144,40,392,2880,728,60,3706,300,3458,896,1430,4698,13978,4628,12720,14760,5120,10560,8920,325.7875,522.75,3771.5249999999996,325.7875,325.7875,332.7375,325.7875,325.7875,756.2125000000001,325.7875,325.7875,1333.075,358.1375,1269.25,876.3875,923.375,1299.7,3556.4375,1519.3000000000002,3584.0875,3842.9500000000003,2546.2625,3453.0125,3337.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,24,N,4689399,M,ES,0,0,28,2,194,333.175,73884,78976,130900,103148,72484,48988,129280,35200,42576,39540,37596,10884,65526,81394,17368,20140,38180,9796,39368,85630,39828,51320,24976,10084,4214.375,4583.325,7156.287499999999,6029.225,4944.2,3917.0625,7709.175,6702.6,3921.3999999999996,4018.55,4477.15,2384.2,6027.35,6967.174999999999,3410.7,2817.3875,5014.8125,2604.2124999999996,5794.087500000001,8359.824999999999,6137.6875,7167.575000000001,3714.9125,1727.6125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,25,N,2062200,GG,GO,0,0,39,2,76,2166.2625,7184,2618,2160,2046,3394,1552,2384,3420,4816,1614,1418,1262,6042,3868,954,780,1744,1200,1920,3138,3166,4344,2490,1400,2989.7250000000004,2398.35,2560.9875,2646.1625,2368.2125,2037.8375,2237.5625,2924.7000000000003,2955.4375,2811.5125,2632.6499999999996,2632.6499999999996,3217.4125,3384.8,2882.2250000000004,2882.2250000000004,2882.2250000000004,2882.2250000000004,2882.2250000000004,3024.175,2961.65,3066.1124999999997,2882.2250000000004,2882.2250000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,26,N,3101200,GG,PR,1,0,28,1,129,2464.1,23062,37620,33218,41856,39376,15220,22896,27384,25900,16080,8640,1240,6640,12082,3324,2472,4908,6992,8992,2228,4472,3684,10584,2848,10353.625,9879.662499999999,11436.75,11869.037499999999,9766.5125,8765.5875,10998.387499999999,13228.95,11704.3125,8724.375,11054.974999999999,11054.974999999999,11054.974999999999,1.27342625e-12,7294.8375,8218.724999999999,5490.7875,5806.575000000001,7514.4625,7440.912499999999,7806.7375,8563.75,8211.6875,2507.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,27,N,4672900,M,SP,0,0,28,1,178,5462.75,103368,17264,48654,25704,50868,22200,12264,39618,23452,29484,23016,8070,32292,11484,19760,22954,15484,11844,13364,20304,17280,25500,23968,10032,4411.4625,8147.025,10186.825,8623.6375,10499.9875,8036.549999999999,7981.262500000001,9684.7875,8044.1875,8813.8375,8811.2875,8811.2875,8811.2875,8811.2875,8811.2875,8811.2875,8811.2875,8811.2875,9384.9,9449.175,9384.9,9384.9,9384.9,9384.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,28,N,2121101,GG,SP,0,0,28,1,173,1479.1999999999998,2254,1008,1040,2024,13286,2838,1872,4370,1392,2232,854,700,1512,1560,308,2072,240,9456,1612,580,1092,364,224,120,1802.3249999999998,883.775,1249.8,1112.45,10016.9875,1581.0625,883.775,3500.0,1333.6000000000001,1100.175,883.775,883.775,950.5124999999999,950.5124999999999,950.5124999999999,1092.4375,950.5124999999999,5079.4375,1315.0125,950.5124999999999,950.5124999999999,950.5124999999999,950.5124999999999,950.5124999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,29,N,2229303,GG,AL,0,0,28,1,164,626.5625,43296,42330,36764,36570,65340,18468,10530,29240,14140,12474,9968,13560,24810,16632,15024,23424,26468,23064,18128,11340,10656,15960,9856,13068,6515.875,6033.450000000001,6819.9,5939.3125,5857.975,4953.75,3031.5249999999996,4633.175,5302.849999999999,3795.4750000000004,3856.4125000000004,3664.4125000000004,4494.275,4075.075,4983.325,5146.0875,5349.700000000001,5054.4,4528.1,3694.7375,2786.475,2748.1124999999997,2319.05,2411.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,30,N,4645103,P,SP,0,0,28,1,78,3383.3125,1008,1070,1140,2322,1632,1210,1120,1350,1638,1524,1150,1044,1272,1860,714,1904,1624,1932,2170,1918,3510,3504,2394,1330,1670.0,2193.875,1940.875,2548.8125,2782.4874999999997,2504.2375,2261.0874999999996,2492.5,2182.8625,2196.6875,2110.65,2669.1875,2669.1875,2944.8500000000004,2669.1875,2669.1875,2669.1875,2669.1875,2804.975,2669.1875,3497.2625,3428.95,2833.3999999999996,2856.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,31,N,2229399,G,SC,0,0,28,1,80,5757.35,13696,25622,18120,19176,22304,22464,22572,30834,24120,25092,24804,26920,22610,33960,14976,6972,8250,7872,7944,10868,22984,26520,23004,23016,4165.075,4613.475,4665.475,4235.7625,4958.2625,4808.75,4528.424999999999,5551.5,5680.6875,5579.275,5964.5875,5456.15,5456.15,6090.387500000001,5456.15,5456.15,5068.2,4506.6,4777.6125,4591.1875,5430.1375,5569.762500000001,5468.137500000001,4771.1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,32,N,2229303,GG,RS,0,0,28,1,91,11399.662499999999,55484,39888,47614,51600,41888,43424,43092,38556,18720,28260,25424,30210,33760,38304,38228,32700,34816,34740,39296,22484,29224,17784,24622,31200,7532.537499999999,7532.537499999999,8650.912499999999,7532.537499999999,7532.537499999999,7532.537499999999,7532.537499999999,7532.537499999999,7532.537499999999,8289.4875,8289.4875,8289.4875,8289.4875,9204.45,8289.4875,8289.4875,8289.4875,8289.4875,9201.575,8289.4875,8338.0625,8568.8375,8568.8375,8568.8375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,33,N,8610101,GG,DF,0,0,48,1,146,3586.5625,32452,47112,51250,73080,30654,43760,32214,37752,22104,10304,1430,25502,33770,21682,40464,40446,36010,18576,15120,28728,22932,39312,8990,43264,4905.3875,5450.0,7292.125,7320.1125,4455.8,6055.7625,4991.85,4154.25,3256.975,1970.025,1597.3125,5542.5,5542.5,5542.5,5542.5,5936.012500000001,5936.012500000001,5936.012500000001,5936.012500000001,5936.012500000001,5936.012500000001,5936.012500000001,5936.012500000001,5936.012500000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,34,N,4669999,GG,SP,0,0,27,1,54,10819.087500000001,18360,22638,21440,20710,18048,11424,20360,43882,43674,57156,69020,24240,30324,42812,30630,34650,16320,26970,14728,18280,30100,12958,11844,12036,5693.75,5693.75,6787.675,5693.75,5693.75,5693.75,5693.75,5693.75,6195.8875,7353.075,7698.200000000001,6887.9625,6887.9625,8223.2375,8707.8125,6887.9625,6887.9625,6887.9625,6887.9625,6887.9625,6887.9625,6887.9625,6887.9625,7370.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
